<open>
11.650000
11.599990
11.780000
11.901000
12.730000
12.700000
12.680000
12.600000
12.730000
12.899000
12.349000
12.350000
12.599900
12.470000
12.380000
11.950010
12.049990
12.250000
11.859000
11.750000
11.850010
11.601000
11.729990
11.750000
11.650000
12.049990
11.700000
11.215000
11.200000
11.380000
11.222000
10.320000
10.450000
11.045000
11.210000
10.900010
11.400000
11.950000
11.902000
12.400000
12.330000
12.250000
11.901000
11.927450
11.811000
11.557000
11.350000
11.201000
11.700000
11.765000
11.709990
11.967000
11.900000
11.776010
11.525000
11.302120
11.050000
11.149990
11.930000
11.849990
11.780000
11.650000
11.760000
11.802000
11.910000
11.513000
11.750000
11.785000
11.400010
11.410000
11.661000
11.771000
11.655000
11.611000
11.640000
11.750010
11.951000
12.120000
12.774980
12.685000
12.766000
12.300000
12.160000
12.175000
12.180000
12.080000
11.890000
11.125000
11.160000
11.180000
10.807000
10.808980
11.080000
10.850000
10.940000
10.781000
10.815000
10.749000
11.099980
11.200000
11.100000
11.050000
11.050000
11.055000
11.042000
11.055550
11.020000
11.197880
11.350000
11.400000
11.370000
11.402110
11.500000
11.552010
11.785000
11.895000
11.919980
11.855000
12.040000
12.225000
12.089000
12.430000
12.380000
12.465000
12.500000
12.510000
12.560000
12.430000
12.281100
12.206000
12.225000
12.101010
12.100000
12.198990
12.490000
12.470010
12.560010
12.721000
12.699970
12.750000
13.020000
12.385000
12.522000
12.710000
12.550000
12.810000
13.000000
12.510000
12.600000
12.750000
12.700000
12.950000
13.280000
13.109000
13.600000
13.071500
13.530000
13.349990
13.401000
14.072000
14.172000
14.052000
14.194450
14.200000
14.172000
14.002110
14.100000
14.550000
14.250010
14.200000
13.842000
13.650000
13.508000
13.601000
13.545950
13.751000
13.445000
13.480000
13.201000
13.225000
13.850000
13.180000
12.370000
12.200000
12.800000
12.799990
12.552000
12.040100
12.648000
13.477630
13.101000
13.388000
13.680000
13.743500
13.560000
13.435000
13.920000
14.180000
14.050000
13.961000
13.850000
13.620000
13.544000
13.550000
13.398980
13.545000
13.765000
13.987000
14.014000
13.970000
14.347000
14.301000
14.567000
14.580000
14.705000
14.860000
14.920000
15.090000
15.071010
15.050000
15.230000
15.520000
15.698190
15.460000
15.473000
15.601000
15.548000
15.650000
15.900000
16.295000
16.330000
16.220000
15.801000
15.944990
16.570000
16.649000
16.251000
15.900000
15.910000
15.920000
15.827500
15.106000
15.599000
15.950000
15.675000
15.880000
15.907000
16.300000
16.410000
16.425000
16.270000
16.130000
16.560000
17.049000
17.200000
17.397000
17.500000
17.600000
17.678000
17.500000
17.645050
17.986070
17.901000
18.151000
17.848830
18.000000
17.850000
18.105000
18.250000
18.200000
18.151010
17.900000
17.850000
17.969990
18.325000
18.400000
18.151450
17.890000
17.700000
17.670000
17.830000
17.785000
17.495000
18.069000
18.050000
18.040000
17.901010
17.874980
18.251000
18.000000
17.850000
17.831000
17.994000
18.501010
18.549000
18.405010
18.565000
18.500000
18.381000
18.451000
18.377000
18.476000
18.511000
18.443000
18.599000
18.600000
18.490000
18.405000
18.475000
18.895000
19.000000
18.900210
18.838500
19.406000
19.180000
19.309950
19.250000
19.215000
20.243990
20.440000
20.900000
21.031000
20.800000
21.199970
21.000000
20.911000
20.721000
21.239000
21.189000
21.310000
22.150000
23.230000
22.150000
22.299690
22.200000
21.950000
22.111000
22.301000
21.730000
22.550000
22.669990
22.621010
22.486000
22.397000
22.090000
21.950000
22.444000
22.851000
23.698000
23.451260
24.219000
25.250000
25.650000
25.600000
25.350000
25.150000
25.350000
25.147000
25.537080
25.595000
25.648000
25.298000
24.396000
24.253000
25.524010
25.800000
25.410000
25.750000
25.600000
25.670000
25.760000
26.075000
26.870000
27.190000
26.700000
26.890000
26.750000
27.000000
27.640000
27.100000
27.350000
27.550000
27.470000
26.588000
25.950000
25.601000
26.800000
27.040000
26.000000
25.240980
24.699890
24.799000
24.700000
24.200020
23.645000
23.910000
24.389000
24.106250
24.550000
23.750000
24.770000
25.399000
25.411000
26.505000
26.877000
27.050000
27.100000
27.350000
27.785000
28.312000
29.820000
31.300000
30.792000
31.350000
31.285000
31.410000
31.250000
31.245000
31.300000
31.410010
31.850000
31.648970
32.097000
33.133000
34.344000
34.400000
33.850000
34.680000
34.800000
34.799000
35.100010
35.000000
34.740000
34.730010
34.601000
31.320000
34.683000
34.850000
36.890000
37.499990
37.980000
37.590000
37.399980
37.880000
38.550000
40.050000
42.300000
47.650000
45.510000
46.125000
42.415500
39.900000
43.500000
43.500000
42.289000
43.050000
43.225000
42.650000
43.890000
42.200000
41.800000
42.475000
40.750000
41.999000
41.150000
42.950000
45.277500
43.997000
43.599990
44.720000
44.011010
44.568670
45.500130
45.800000
44.698990
44.880010
47.095750
44.910000
43.159000
42.850000
43.000000
43.041000
41.950000
39.950000
39.105000
39.699000
41.092000
40.010000
39.197000
39.400000
40.000010
39.739000
39.947000
40.494990
41.600000
41.577900
41.250000
39.990000
40.000000
40.000000
41.171030
41.439970
41.000000
41.000000
41.600000
41.800050
43.525000
42.799500
43.601000
43.100000
43.498000
43.599900
43.801000
43.850000
42.401010
42.849000
42.432070
43.500010
47.900900
46.100000
49.349990
52.299000
49.150000
49.850000
50.000000
50.481000
48.670010
46.701000
45.800000
43.699990
44.395000
40.512000
42.600000
41.910000
38.002000
41.800000
40.050000
44.000000
45.100000
43.000000
41.900000
43.202010
45.650000
47.999000
46.450000
44.600000
43.650000
42.599990
40.489000
40.000000
41.399000
43.522000
41.100000
41.744000
44.200000
44.785000
42.999990
44.090000
43.820000
44.000000
45.700000
46.090000
46.485010
46.200000
48.810000
46.850000
47.900000
50.599500
52.100000
49.590000
51.992000
51.228500
51.477500
51.012020
51.557500
52.050000
52.975000
53.763810
54.005000
55.299500
55.295500
53.000000
53.100510
55.101000
54.400000
54.701000
54.975000
55.000000
57.690000
59.050000
57.489000
57.177000
58.200000
59.750030
58.701100
57.619000
56.205000
54.500000
54.499940
55.110000
54.500000
54.900000
55.300000
55.350000
55.202020
56.100000
54.100000
53.700000
55.700000
57.522000
58.390000
58.500000
57.500000
55.500000
58.370000
59.989990
59.350000
60.540010
61.700000
61.160000
62.200000
62.200000
61.510000
59.100000
60.050130
61.201000
61.500000
62.302000
60.150000
61.300000
61.140000
60.400000
59.050000
60.449000
60.974310
60.522000
61.300000
62.060000
62.720000
63.799000
63.900000
64.499000
63.402020
64.010000
64.975000
65.914010
65.225000
65.500000
65.899980
65.899000
66.000000
65.350000
65.450000
65.800000
65.600000
65.264360
65.600000
65.850000
69.150000
70.401000
73.849990
75.005000
76.450000
77.700000
79.001000
78.211000
80.800000
80.400000
82.310000
82.399000
81.768040
81.300000
81.000000
85.100000
90.500000
89.995000
83.668000
82.000000
86.750000
87.795000
89.582080
93.577000
89.800000
92.050500
92.400000
92.750010
92.099010
93.001010
93.245000
86.020010
87.700000
88.500000
92.993000
92.450000
90.789000
91.345660
90.200000
90.599990
89.026850
88.850000
91.200000
92.049000
93.985000
92.550000
92.200000
92.700000
93.500000
98.100010
98.205000
93.280000
96.400000
92.500010
89.750000
92.200000
93.125000
92.990000
92.600000
92.000000
89.150000
91.170000
90.000000
90.298500
91.450000
90.500000
91.000000
93.500000
94.999980
93.990000
92.510000
92.900000
93.747000
92.200000
92.916050
92.929290
93.450000
95.900000
97.800000
99.315000
100.195000
99.777000
99.800000
103.000000
102.950000
102.501000
99.700010
101.483000
103.495000
102.300080
101.200020
103.388000
101.990000
100.248000
102.000000
103.200000
102.997960
103.000000
103.197940
103.190000
103.001000
101.250000
99.100000
97.650000
98.495000
97.998990
99.567000
98.050000
96.399000
92.000000
90.499990
93.750000
92.346150
88.000000
89.300000
91.900000
95.400000
96.550000
97.193000
96.020000
94.701000
94.981000
93.999000
96.575000
99.250000
99.788000
98.701000
99.480000
99.351000
99.400000
98.700000
99.700000
99.501000
99.600000
100.450000
100.003300
100.699990
100.899990
100.550000
101.055000
101.630900
102.997000
102.500000
104.650000
107.900000
106.600000
106.050000
109.000000
109.890000
112.100000
108.500000
110.000000
102.000000
102.800000
103.530000
102.650000
102.550000
103.050000
100.880000
101.590000
101.650000
103.530000
97.580000
96.600000
96.190000
95.070000
92.500000
90.510000
95.250000
94.010000
91.690000
94.760000
93.300000
95.180000
94.870000
92.110000
95.000000
95.530000
97.800000
97.910000
97.550000
95.170000
96.500000
93.600000
94.700000
95.120000
94.400000
96.600000
96.100000
94.600000
99.850000
103.100000
101.540000
102.030000
101.300000
100.000000
101.800000
102.290000
102.880000
102.600000
104.700000
102.810000
101.790000
103.560000
106.500000
106.090000
106.160000
109.170000
108.900000
108.460000
108.650000
106.250000
105.110000
106.870000
106.310000
106.320000
107.700000
108.490000
106.400000
105.300000
107.510000
104.500000
105.280000
106.770000
105.300000
106.700000
104.480000
105.900000
106.200000
105.060000
104.780000
103.860000
102.270000
101.450000
99.010000
97.900000
100.520000
100.730000
100.500000
102.500000
102.940000
103.940000
103.940000
103.220000
104.880000
104.700000
104.680000
107.600000
106.800000
107.490000
105.850000
103.600000
103.280000
105.600000
105.880000
106.430000
106.500000
105.750000
103.250000
103.950000
103.300000
101.990000
102.070000
103.600000
104.280000
105.200000
104.290000
102.200000
97.120000
86.300000
96.150000
94.550000
98.000000
91.000000
91.850000
93.610000
91.600000
90.500000
92.500000
90.000000
84.000000
88.000000
86.100000
83.800000
84.050000
85.150000
87.000000
84.980000
83.800000
85.390000
83.670000
84.360000
82.960000
84.110000
85.700000
83.550000
82.400000
78.200000
79.000000
77.100000
79.370000
75.320000
74.900000
79.650000
77.000000
76.560000
74.870000
73.730000
76.430000
72.870000
74.760000
74.630000
77.980000
74.840000
72.700000
73.540000
72.900000
73.500000
76.820000
78.770000
77.140000
78.000000
78.530000
77.300000
78.210000
78.000000
73.460000
74.230000
74.000000
75.650000
73.740000
77.000000
74.800000
74.950000
74.360000
74.510000
75.200000
75.650000
76.850000
77.770000
80.000000
80.850000
80.980000
81.000000
80.990000
83.900000
82.850000
84.500000
84.650000
86.000000
88.250000
86.400000
86.900000
85.810000
85.880000
84.690000
83.500000
85.000000
85.560000
85.170000
83.520000
83.110000
81.990000
83.310000
79.510000
78.830000
78.500000
79.200000
79.400000
79.490000
80.690000
80.000000
80.200000
78.500000
78.000000
76.800000
78.770000
75.800000
75.900000
74.100000
72.200000
71.700000
73.010000
72.940000
72.150000
75.040000
73.870000
75.100000
73.340000
73.210000
72.500000
74.300000
76.490000
76.230000
76.300000
76.030000
76.490000
73.950000
70.990000
67.630000
68.490000
70.770000
68.150000
67.500000
63.510000
64.050000
63.310000
63.020000
59.500000
64.990000
65.980000
64.540000
65.000000
66.250000
64.120000
62.010000
62.250000
62.710000
63.380000
58.480000
57.060000
56.660000
58.720000
56.320000
58.060000
60.480000
59.150000
54.180000
57.660000
56.200000
49.460000
48.690000
46.890000
45.470000
42.850000
38.990000
36.000000
46.640000
41.970000
42.800000
45.000000
45.700000
43.590000
37.170000
44.880000
42.000000
40.100000
39.230000
36.010000
33.400000
32.990000
33.540000
33.010000
33.980000
26.010000
29.000000
28.000000
27.570000
25.320000
24.530000
21.680000
17.900000
19.300000
24.990000
28.690000
28.600000
25.100000
30.610000
29.500000
23.000000
28.500000
25.150000
22.500000
25.200000
22.190000
24.320000
23.980000
26.640000
24.800000
24.900000
24.850000
23.190000
20.790000
21.110000
20.090000
21.670000
21.520000
21.170000
21.010000
21.040000
22.650000
22.190000
23.590000
22.240000
21.170000
22.140000
22.480000
23.420000
23.200000
23.150000
22.380000
22.200000
22.930000
23.300000
22.930000
22.600000
22.310000
20.320000
20.550000
20.200000
18.300000
16.710000
18.010000
15.800000
15.480000
17.110000
16.590000
17.300000
16.200000
16.260000
15.910000
15.450000
15.060000
15.140000
15.630000
16.780000
16.780000
18.760000
18.990000
18.880000
17.490000
15.320000
14.710000
14.570000
13.990000
14.650000
14.410000
14.620000
13.800000
14.160000
15.290000
16.500000
15.350000
16.060000
17.400000
17.000000
17.290000
16.920000
18.520000
20.900000
21.710000
23.990000
24.010000
26.600000
23.280000
26.010000
25.130000
21.880000
20.130000
20.980000
21.990000
23.360000
23.700000
23.430000
22.820000
25.360000
27.510000
26.740000
27.030000
28.250000
28.710000
29.700000
28.780000
25.700000
26.710000
27.250000
28.260000
27.510000
26.550000
26.320000
27.770000
28.400000
29.690000
30.010000
31.420000
31.220000
34.210000
31.480000
32.470000
32.170000
35.060000
36.260000
39.270000
40.450000
39.990000
42.560000
45.910000
54.000000
46.600000
51.970000
49.380000
49.520000
49.520000
49.790000
46.860000
43.000000
45.500000
43.630000
43.200000
40.470000
34.550000
38.510000
43.000000
42.900000
39.000000
40.980000
38.540000
38.770000
37.620000
37.530000
37.600000
36.270000
36.390000
36.240000
33.390000
37.310000
36.700000
38.380000
37.590000
38.650000
39.280000
40.140000
41.500000
41.610000
42.190000
40.000000
39.890000
42.950000
43.130000
45.880000
46.030000
46.710000
46.000000
47.590000
48.050000
46.110000
48.750000
48.190000
45.200000
45.630000
47.590000
47.810000
48.220000
49.510000
53.500000
54.510000
55.490000
58.100000
58.490000
57.270000
58.000000
59.270000
62.120000
62.770000
58.220000
57.960000
56.310000
58.860000
59.300000
58.020000
58.990000
60.790000
60.680000
60.490000
58.700000
58.870000
59.470000
61.310000
63.010000
66.630000
69.330000
70.620000
69.900000
71.800000
68.950000
65.660000
70.080000
68.300000
69.040000
71.000000
69.300000
68.510000
68.510000
64.700000
68.100000
64.060000
65.620000
63.800000
63.800000
65.900000
69.000000
69.930000
69.190000
68.800000
70.930000
73.380000
73.980000
72.880000
71.590000
72.370000
70.260000
71.710000
69.020000
